RecordId,MAK,PropertyAddress,Suite,City,State,ZipCode,ZipCodePlus4,Latitude,Longitude,FIPSCode,APN,CensusKey,CensusKeyDecennial,CountyLandUseDescription,TotalAssessedValue,AssessmentYear,LotSizeOrArea,LotSizeAreaUnit,SalesPriceFromAssessment,YearBuilt,TotalNumberOfRooms,NumberOfBedrooms,NumberOfBaths,NumberOfPartialBaths,NumberOfStories,NumberOfBuildings,NumberOfUnits,GarageTypeParking,GarageParkingNumberOfCars,HasDeck,DeckArea,HasGuestHouse,GuestHouseArea,PoolType,PoolArea,AirConditioning,HasFireplace,FireplaceCount,HasBasement,HasElevator,HasSecurityAlarm,HasSprinklers
1576,5490989815,23 Gaviota,# 142,Rancho Santa Margarita,CA,92688,1609,33.648331,-117.589821,06059,931-955-34,060590320514000,060590320514000,"CONDOMINIUM",129141,2023,.0000000,,80000,1987,0,2,2.00,0,,0,0,30,1,N,0,N,0,,0,,N,0,,,N,N
1577,7046327997,27 Gaviota,# 143,Rancho Santa Margarita,CA,92688,1609,33.648300,-117.589867,06059,931-955-35,060590320514000,060590320514000,"CONDOMINIUM",290271,2023,.0000000,,295000,1987,0,1,1.00,0,,0,0,30,1,N,0,N,0,,0,,N,0,,,N,N
1578,8736318651,39 Gaviota,# 144,Rancho Santa Margarita,CA,92688,1610,33.648174,-117.590019,06059,931-955-36,060590320514000,060590320514000,"CONDOMINIUM",222918,2023,.0000000,,157000,1987,4,2,2.00,0,1,0,0,30,1,N,0,N,0,999,0,C,N,0,,,N,N
1579,7055969223,43 Gaviota,# 145,Rancho Santa Margarita,CA,92688,1610,33.648140,-117.590004,06059,931-955-37,060590320514000,060590320514000,"CONDOMINIUM",118909,2023,.0000000,,62500,1987,0,2,2.00,0,,0,0,30,1,N,0,N,0,,0,,N,0,,,N,N
1580,7857879999,41 Gaviota,# 148,Rancho Santa Margarita,CA,92688,1610,33.647964,-117.589790,06059,931-955-40,060590320514000,060590320514000,"CONDOMINIUM",135755,2023,.0000000,,74000,1987,0,1,1.00,0,,0,0,30,1,N,0,N,0,,0,,N,0,,,N,N
1581,4575200934,61 Gaviota,# 155,Rancho Santa Margarita,CA,92688,1610,33.647655,-117.589563,06059,931-955-47,060590320514000,060590320514000,"CONDOMINIUM",89999,2023,.0000000,,58000,1987,0,2,2.00,0,,0,0,30,1,N,0,N,0,,0,,N,0,,,N,N
1582,8338151249,55 Gaviota,# 157,Rancho Santa Margarita,CA,92688,1610,33.647655,-117.589563,06059,931-955-49,060590320514000,060590320514000,"CONDOMINIUM",62603,2023,.0000000,,40000,1987,0,1,1.00,0,,0,0,30,1,N,0,N,0,,0,,N,0,,,N,N
1583,6057804774,67 Gaviota,# 160,Rancho Santa Margarita,CA,92688,1611,33.648041,-117.589973,06059,931-955-52,060590320514000,060590320514000,"CONDOMINIUM",133920,2023,.0000000,,73000,1987,0,1,1.00,0,,0,0,30,1,N,0,N,0,,0,,N,0,,,N,N
1584,2569798571,10 Gavilan,# 175,Rancho Santa Margarita,CA,92688,1600,33.647694,-117.588463,06059,931-955-67,060590320514000,060590320514000,"CONDOMINIUM",87650,2023,.0000000,,56000,1987,0,2,1.00,0,,0,0,30,1,N,0,N,0,,0,,N,0,,,N,N
1585,5220103468,30 Celosia,,Rancho Santa Margarita,CA,92688,1019,33.654913,-117.585445,06059,931-955-96,060590320501001,060590320501001,"CONDOMINIUM",164356,2023,.0000000,,105000,1989,0,2,2.00,0,,0,0,999,1,N,0,N,0,,0,,N,0,,,N,N
1586,1878032674,48 Celosia,,Rancho Santa Margarita,CA,92688,1020,33.654999,-117.585106,06059,931-956-05,060590320501001,060590320501001,"CONDOMINIUM",251280,2023,.0000000,,139500,1989,0,2,2.00,0,,0,0,999,2,N,0,N,0,,0,,N,0,,,N,N
1587,9586036896,25 Celosia,,Rancho Santa Margarita,CA,92688,1021,33.655495,-117.585419,06059,931-956-09,060590320501002,060590320501002,"CONDOMINIUM",502414,2023,.0000000,,375000,1989,0,2,2.00,0,,0,0,999,2,N,0,N,0,,0,,N,0,,,N,N
1588,7910811568,29 Celosia,,Rancho Santa Margarita,CA,92688,1021,33.656087,-117.585403,06059,931-956-10,060590320501001,060590320501001,"CONDOMINIUM",138830,2023,.0000000,,64000,1989,0,1,1.00,0,,0,0,999,1,N,0,N,0,,0,,N,0,,,N,N
1589,9739560309,8 Primula,,Rancho Santa Margarita,CA,92688,1026,33.656351,-117.587284,06059,931-956-30,060590320501001,060590320501001,"CONDOMINIUM",176485,2023,.0000000,,115000,1989,0,2,2.00,0,,0,0,999,2,N,0,N,0,,0,,N,0,,,N,N
1590,1095764207,13 Linaria,,Rancho Santa Margarita,CA,92688,1027,33.656036,-117.586380,06059,931-956-36,060590320501002,060590320501002,"CONDOMINIUM",308824,2023,.0000000,,217500,1989,0,2,2.00,0,,0,0,999,2,N,0,N,0,,0,,N,0,,,N,N
1591,6269148761,25 Aubrieta,,Rancho Santa Margarita,CA,92688,1034,33.656075,-117.587479,06059,931-956-42,060590320501001,060590320501001,"CONDOMINIUM",163354,2023,.0000000,,100000,1989,0,2,2.00,0,,0,0,999,1,N,0,N,0,,0,,N,0,,,N,N
1592,7494196955,27 Aubrieta,,Rancho Santa Margarita,CA,92688,1034,33.655979,-117.587517,06059,931-956-45,060590320501001,060590320501001,"CONDOMINIUM",133343,2023,.0000000,,88500,1989,0,1,1.00,0,,0,0,999,1,N,0,N,0,,0,,N,0,,,N,N
1593,5354097178,31 Aubrieta,,Rancho Santa Margarita,CA,92688,1034,33.655910,-117.587517,06059,931-956-47,060590320501001,060590320501001,"CONDOMINIUM",299292,2023,.0000000,,215000,1989,0,1,1.00,0,,0,0,999,1,N,0,N,0,,0,,N,0,,,N,N
1594,5939476675,33 Aubrieta,,Rancho Santa Margarita,CA,92688,1034,33.655963,-117.587550,06059,931-956-48,060590320501001,060590320501001,"CONDOMINIUM",269637,2023,.0000000,,190000,1989,0,1,1.00,0,,0,0,999,1,N,0,N,0,,0,,N,0,,,N,N
1595,1274936264,8 Dianthus,,Rancho Santa Margarita,CA,92688,1025,33.655659,-117.586884,06059,931-956-55,060590320501001,060590320501001,"CONDOMINIUM",157911,2023,.0000000,,103000,1989,0,2,2.00,0,,0,0,999,2,N,0,N,0,,0,,N,0,,,N,N
1596,1942074442,30 Dianthus,,Rancho Santa Margarita,CA,92688,1038,33.655571,-117.586655,06059,931-956-66,060590320501001,060590320501001,"CONDOMINIUM",254156,2023,.0000000,,179000,1989,0,1,1.00,0,,0,0,999,1,N,0,N,0,,0,,N,0,,,N,N
1597,5460506852,54 Dianthus,,Rancho Santa Margarita,CA,92688,1024,33.655266,-117.586151,06059,931-956-78,060590320501001,060590320501001,"CONDOMINIUM",323734,2023,.0000000,,228000,1989,0,2,2.00,0,,0,0,999,2,N,0,N,0,,0,,N,0,,,N,N
1598,6242976558,51 Lobelia,,Rancho Santa Margarita,CA,92688,1030,33.656449,-117.585853,06059,931-956-95,060590320501001,060590320501001,"CONDOMINIUM",433198,2023,.0000000,,317000,1989,0,2,2.00,0,,0,0,999,2,N,0,N,0,,0,,N,0,,,N,N
1599,4258139237,29 Lobelia,,Rancho Santa Margarita,CA,92688,1029,33.656480,-117.586330,06059,931-957-08,060590320501001,060590320501001,"CONDOMINIUM",229686,2023,.0000000,,127500,1989,0,1,1.00,0,,0,0,999,1,N,0,N,0,,0,,N,0,,,N,N
1600,7754577299,15 Lobelia,,Rancho Santa Margarita,CA,92688,1028,33.656620,-117.586769,06059,931-957-13,060590320501001,060590320501001,"CONDOMINIUM",224946,2023,.0000000,,135000,1989,0,2,2.00,0,,0,0,999,2,N,0,N,0,,0,,N,0,,,N,N
1601,5303458569,11 Lobelia,,Rancho Santa Margarita,CA,92688,1028,33.656480,-117.586330,06059,931-957-15,060590320501001,060590320501001,"CONDOMINIUM",209997,2023,.0000000,,145000,1989,0,1,1.00,0,,0,0,999,1,N,0,N,0,,0,,N,0,,,N,N
1602,5021947693,5 Aubrieta,,Rancho Santa Margarita,CA,92688,1033,33.656437,-117.587151,06059,931-957-22,060590320501001,060590320501001,"CONDOMINIUM",163353,2023,.0000000,,3000,1989,0,2,2.00,0,,0,0,999,1,N,0,N,0,,0,,N,0,,,N,N
1603,5150497507,15 Aubrieta,,Rancho Santa Margarita,CA,92688,1033,33.656480,-117.586330,06059,931-957-29,060590320501001,060590320501001,"CONDOMINIUM",228272,2023,.0000000,,151500,1989,5,2,2.00,0,,0,0,999,2,N,0,N,0,,0,C,N,0,,,N,N
1604,5901538909,10 Vista La Cuesta,# 8,Rancho Santa Margarita,CA,92688,1000,33.655815,-117.584160,06059,932-141-73,060590320501003,060590320501003,"CONDOMINIUM",601351,2023,.0000000,,520000,1987,0,3,2.00,1,,0,0,999,2,N,0,N,0,,0,,N,0,,,N,N
1605,7186733268,8 Vista La Cuesta,# 9,Rancho Santa Margarita,CA,92688,1000,33.655739,-117.584343,06059,932-141-74,060590320501003,060590320501003,"CONDOMINIUM",348353,2023,.0000000,,197000,1987,0,3,2.00,1,,0,0,999,2,N,0,N,0,,0,,N,0,,,N,N
1606,2745391457,23 Vista Sierra,# 13,Rancho Santa Margarita,CA,92688,1006,33.655756,-117.584895,06059,932-141-78,060590320501001,060590320501001,"CONDOMINIUM",293069,2023,.0000000,,194500,1987,0,3,2.00,1,,0,0,999,2,N,0,N,0,,0,,N,0,,,N,N
1607,6538140363,12 Vista Sierra,# 19,Rancho Santa Margarita,CA,92688,1004,33.656587,-117.584593,06059,932-141-84,060590320501003,060590320501003,"CONDOMINIUM",200904,2023,.0000000,,136000,1987,0,2,2.00,0,,0,0,999,1,N,0,N,0,,0,,N,0,,,N,N
1608,2242484361,22 Vista Sierra,# 25,Rancho Santa Margarita,CA,92688,1004,33.656071,-117.584679,06059,932-141-90,060590320501003,060590320501003,"CONDOMINIUM",271686,2023,.0000000,,150000,1987,0,2,2.00,1,,0,0,999,2,N,0,N,0,,0,,N,0,,,N,N
1609,9164188384,28 Vista Sierra,# 27,Rancho Santa Margarita,CA,92688,1004,33.656113,-117.584633,06059,932-141-92,060590320501003,060590320501003,"CONDOMINIUM",139313,2023,.0000000,,89000,1987,0,2,2.00,0,,0,0,999,1,N,0,N,0,,0,,N,0,,,N,N
1610,6976132328,15 Vista La Cuesta,# 30,Rancho Santa Margarita,CA,92688,1003,33.655434,-117.584389,06059,932-141-95,060590320501001,060590320501001,"CONDOMINIUM",171059,2023,.0000000,,93000,1987,0,2,2.00,0,,0,0,999,1,N,0,N,0,,0,,N,0,,,N,N
1611,6596700428,19 Vista La Cuesta,# 31,Rancho Santa Margarita,CA,92688,1003,33.655499,-117.584114,06059,932-141-96,060590320501001,060590320501001,"CONDOMINIUM",221089,2023,.0000000,,119500,1987,0,2,2.00,1,,0,0,999,2,N,0,N,0,,0,,N,0,,,N,N
1612,6224962132,1 Vista Mesa,# 45,Rancho Santa Margarita,CA,92688,1008,33.656233,-117.584146,06059,932-142-10,060590320501003,060590320501003,"CONDOMINIUM",172899,2023,.0000000,,94000,1987,0,2,2.00,0,,0,0,999,1,N,0,N,0,,0,,N,0,,,N,N
1613,1134274087,20 Vista Barranca,# 56,Rancho Santa Margarita,CA,92688,1005,33.656452,-117.584534,06059,932-142-21,060590320501003,060590320501003,"CONDOMINIUM",217187,2023,.0000000,,118500,1987,0,2,2.00,1,,0,0,999,2,N,0,N,0,,0,,N,0,,,N,N
1614,2598389376,16 Vista Barranca,# 58,Rancho Santa Margarita,CA,92688,1005,33.656361,-117.584641,06059,932-142-23,060590320501003,060590320501003,"CONDOMINIUM",220945,2023,.0000000,,120500,1987,0,2,2.00,1,,0,0,999,2,N,0,N,0,,0,,N,0,,,N,N
1615,3718540190,12 Vista Barranca,# 60,Rancho Santa Margarita,CA,92688,1005,33.656258,-117.584824,06059,932-142-25,060590320501003,060590320501003,"CONDOMINIUM",333952,2023,.0000000,,240000,1987,0,2,2.00,0,,0,0,999,1,N,0,N,0,,0,,N,0,,,N,N
1616,8136834591,1 Vista Barranca,# 69,Rancho Santa Margarita,CA,92688,1012,33.655998,-117.585098,06059,932-142-34,060590320501001,060590320501001,"CONDOMINIUM",364718,2023,.0000000,,262000,1987,0,2,2.00,0,,0,0,999,1,N,0,N,0,,0,,N,0,,,N,N
1617,9431628207,11 Vista Barranca,# 73,Rancho Santa Margarita,CA,92688,1012,33.656097,-117.585182,06059,932-142-38,060590320501001,060590320501001,"CONDOMINIUM",623913,2023,.0000000,,475000,1987,0,3,2.00,1,,0,0,999,2,N,0,N,0,,0,,N,0,,,N,N
1618,4340751513,19 Vista Barranca,# 75,Rancho Santa Margarita,CA,92688,1012,33.656403,-117.585266,06059,932-142-40,060590320501001,060590320501001,"CONDOMINIUM",362073,2023,.0000000,,255000,1987,0,2,2.00,1,,0,0,999,2,N,0,N,0,,0,,N,0,,,N,N
1619,2145458669,29 Vista Barranca,# 80,Rancho Santa Margarita,CA,92688,1012,33.656498,-117.585045,06059,932-142-45,060590320501001,060590320501001,"CONDOMINIUM",283311,2023,.0000000,,155000,1987,0,3,2.00,1,,0,0,999,2,N,0,N,0,,0,,N,0,,,N,N
1620,1010942678,35 Vista Barranca,# 83,Rancho Santa Margarita,CA,92688,1012,33.656662,-117.584816,06059,932-142-48,060590320501001,060590320501001,"CONDOMINIUM",453674,2023,.0000000,,326000,1987,0,3,2.00,1,,0,0,999,2,N,0,N,0,,0,,N,0,,,N,N
1621,7879013715,6 Vista Colinas,,Rancho Santa Margarita,CA,92688,1017,33.656233,-117.584146,06059,932-142-60,060590320501003,060590320501003,"CONDOMINIUM",380534,2023,9999.0000000,SF,268000,1989,0,3,2.00,1,,0,0,999,2,N,0,N,0,,0,,N,0,,,N,N
1622,1367246922,16 Vista Cielo,,Rancho Santa Margarita,CA,92688,1015,33.656233,-117.584146,06059,932-142-78,060590320501003,060590320501003,"CONDOMINIUM",182139,2023,9999.0000000,SF,101000,1989,0,2,2.00,0,,0,0,999,1,N,0,N,0,,0,,N,0,,,N,N
1623,8358711132,21 Vista Colinas,,Rancho Santa Margarita,CA,92688,1016,33.656345,-117.583076,06059,932-142-82,060590320501001,060590320501001,"CONDOMINIUM",463259,2023,9999.0000000,SF,339000,1989,0,2,2.00,1,,0,0,999,2,N,0,N,0,,0,,N,0,,,N,N
1624,3216520612,16 Vista Colinas,,Rancho Santa Margarita,CA,92688,1017,33.656231,-117.584137,06059,932-142-88,060590320501003,060590320501003,"CONDOMINIUM",441978,2023,9999.0000000,SF,317500,1989,0,3,2.00,1,,0,0,999,2,N,0,N,0,,0,,N,0,,,N,N
1625,7403062509,34 Vista La Cuesta,,Rancho Santa Margarita,CA,92688,1001,33.656063,-117.583412,06059,932-143-02,060590320501003,060590320501003,"CONDOMINIUM",209962,2023,9999.0000000,SF,131500,1989,6,2,2.00,1,,0,0,999,2,N,0,N,0,,0,C,N,0,,,N,N
1626,3895550892,5 De Lino,,Rancho Santa Margarita,CA,92688,1635,33.647009,-117.591571,06059,932-143-21,060590320513002,060590320513002,"CONDOMINIUM",281508,2023,.0000000,,206000,1989,0,1,1.00,0,,0,0,30,1,N,0,N,0,,0,,N,0,,,N,N
1627,8366100091,5 Cetrino,,Rancho Santa Margarita,CA,92688,1634,33.646599,-117.591103,06059,932-143-33,060590320513002,060590320513002,"CONDOMINIUM",165738,2023,.0000000,,108000,1989,0,2,2.00,0,,0,0,999,1,N,0,N,0,,0,,N,0,,,N,N
1628,3554074890,47 De Lino,,Rancho Santa Margarita,CA,92688,1638,33.647110,-117.591057,06059,932-143-34,060590320513002,060590320513002,"CONDOMINIUM",156533,2023,.0000000,,86500,1989,0,2,2.00,0,,0,0,999,1,N,0,N,0,,0,,N,0,,,N,N
1629,9047531041,20 Leonado,,Rancho Santa Margarita,CA,92688,1633,33.646664,-117.590591,06059,932-143-44,060590320513005,060590320513005,"CONDOMINIUM",462978,2023,.0000000,,400000,1989,0,2,2.00,0,,0,0,999,1,N,0,N,0,,0,,N,0,,,N,N
1630,5138926085,6 Leonado,,Rancho Santa Margarita,CA,92688,1633,33.647114,-117.590981,06059,932-143-51,060590320513002,060590320513002,"CONDOMINIUM",168754,2023,.0000000,,112000,1989,0,2,2.00,0,,0,0,999,1,N,0,N,0,,0,,N,0,,,N,N
1631,7258330972,33 Castano,,Rancho Santa Margarita,CA,92688,1663,33.645447,-117.593254,06059,932-143-61,060590320513002,060590320513002,"CONDOMINIUM",120526,2023,.0000000,,77000,1989,0,2,2.00,0,,0,0,999,1,N,0,N,0,,0,,N,0,,,N,N
1632,2720262832,25 Castano,,Rancho Santa Margarita,CA,92688,1662,33.645523,-117.593300,06059,932-143-71,060590320513002,060590320513002,"CONDOMINIUM",75035,2023,.0000000,,47000,1989,0,1,1.00,0,,0,0,30,1,N,0,N,0,,0,,N,0,,,N,N
1633,2662551486,23 Anil,,Rancho Santa Margarita,CA,92688,1660,33.646055,-117.592101,06059,932-143-86,060590320513002,060590320513002,"CONDOMINIUM",291074,2023,.0000000,,213000,1989,0,1,1.00,0,,0,0,30,1,N,0,N,0,,0,,N,0,,,N,N
1634,5897190797,21 Anil,,Rancho Santa Margarita,CA,92688,1660,33.646055,-117.592101,06059,932-143-87,060590320513002,060590320513002,"CONDOMINIUM",123549,2023,.0000000,,82000,1989,0,1,1.00,0,,0,0,30,1,N,0,N,0,,0,,N,0,,,N,N
1635,1396180657,1 Anil,,Rancho Santa Margarita,CA,92688,1660,33.646503,-117.592766,06059,932-143-99,060590320513002,060590320513002,"CONDOMINIUM",98275,2023,.0000000,,185000,1989,0,2,2.00,0,,0,0,999,1,N,0,N,0,,0,,N,0,,,N,N
1636,4647600780,57 Anil,,Rancho Santa Margarita,CA,92688,1661,33.646343,-117.592880,06059,932-144-05,060590320513002,060590320513002,"CONDOMINIUM",201773,2023,.0000000,,116500,1989,0,1,1.00,0,,0,0,30,1,N,0,N,0,,0,,N,0,,,N,N
1637,2994395969,37 Anil,,Rancho Santa Margarita,CA,92688,1661,33.646055,-117.592101,06059,932-144-13,060590320513002,060590320513002,"CONDOMINIUM",325790,2023,.0000000,,290000,1989,0,1,1.00,0,,0,0,30,1,N,0,N,0,,0,,N,0,,,N,N
1638,9503515410,3 Violado,,Rancho Santa Margarita,CA,92688,1651,33.645950,-117.591965,06059,932-144-30,060590320513002,060590320513002,"CONDOMINIUM",200396,2023,.0000000,,133000,1989,0,2,2.00,0,,0,0,999,1,N,0,N,0,,0,,N,0,,,N,N
1639,1532607446,1 De Lila,,Rancho Santa Margarita,CA,92688,1648,33.646782,-117.592186,06059,932-144-34,060590320513002,060590320513002,"CONDOMINIUM",207179,2023,.0000000,,137500,1989,0,2,2.00,0,,0,0,999,1,N,0,N,0,,0,,N,0,,,N,N
1640,8709517007,13 De Lila,,Rancho Santa Margarita,CA,92688,1648,33.646645,-117.592377,06059,932-144-39,060590320513002,060590320513002,"CONDOMINIUM",459538,2023,.0000000,,343000,1989,0,2,2.00,0,,0,0,999,1,N,0,N,0,,0,,N,0,,,N,N
1641,1937927176,21 Violado,,Rancho Santa Margarita,CA,92688,1650,33.646052,-117.592098,06059,932-144-53,060590320513002,060590320513002,"CONDOMINIUM",137307,2023,.0000000,,86000,1989,0,2,2.00,0,,0,0,999,1,N,0,N,0,,0,,N,0,,,N,N
1642,3905407277,2 Cardinal,,Rancho Santa Margarita,CA,92688,1646,33.646797,-117.591949,06059,932-144-55,060590320513002,060590320513002,"CONDOMINIUM",199946,2023,.0000000,,120000,1989,0,2,2.00,0,,0,0,999,1,N,0,N,0,,0,,N,0,,,N,N
1643,1595650054,6 Cardinal,,Rancho Santa Margarita,CA,92688,1646,33.646729,-117.591881,06059,932-144-57,060590320513002,060590320513002,"CONDOMINIUM",325790,2023,.0000000,,283000,1989,0,1,1.00,0,,0,0,30,1,N,0,N,0,,0,,N,0,,,N,N
1644,7218714982,40 Cardinal,,Rancho Santa Margarita,CA,92688,1647,33.646055,-117.592101,06059,932-144-72,060590320513002,060590320513002,"CONDOMINIUM",245289,2023,.0000000,,179500,1989,0,1,1.00,0,,0,0,30,1,N,0,N,0,,0,,N,0,,,N,N
1645,3045341447,42 Cardinal,,Rancho Santa Margarita,CA,92688,1647,33.646484,-117.591690,06059,932-144-75,060590320513002,060590320513002,"CONDOMINIUM",100946,2023,.0000000,,67000,1989,0,1,1.00,0,,0,0,30,1,N,0,N,0,,0,,N,0,,,N,N
1646,6908758134,56 Cardinal,,Rancho Santa Margarita,CA,92688,1647,33.646055,-117.592101,06059,932-144-82,060590320513002,060590320513002,"CONDOMINIUM",190690,2023,.0000000,,110000,1989,0,1,1.00,0,,0,0,30,1,N,0,N,0,,0,,N,0,,,N,N
1647,6006197624,50 Cardinal,,Rancho Santa Margarita,CA,92688,1647,33.646055,-117.592101,06059,932-144-85,060590320513002,060590320513002,"CONDOMINIUM",132894,2023,.0000000,,75909,1989,0,2,2.00,0,,0,0,999,1,N,0,N,0,,0,,N,0,,,N,N
1648,4082291863,22 Leonado,,Rancho Santa Margarita,CA,92688,1643,33.646637,-117.590584,06059,932-144-86,060590320513005,060590320513005,"CONDOMINIUM",118171,2023,.0000000,,305000,1989,0,2,2.00,0,,0,0,999,1,N,0,N,0,,0,,N,0,,,N,N
1649,1007847236,26 Leonado,,Rancho Santa Margarita,CA,92688,1643,33.646576,-117.590546,06059,932-144-95,060590320513005,060590320513005,"CONDOMINIUM",219244,2023,.0000000,,129000,1989,0,2,2.00,0,,0,0,999,1,N,0,N,0,,0,,N,0,,,N,N
1650,5997719319,35 Leonado,,Rancho Santa Margarita,CA,92688,1645,33.646309,-117.590569,06059,932-145-10,060590320513005,060590320513005,"CONDOMINIUM",224457,2023,.0000000,,127000,1989,0,2,2.00,0,,0,0,999,1,N,0,N,0,,0,,N,0,,,N,N
1651,4431732055,2 Dorado,,Rancho Santa Margarita,CA,92688,1640,33.646099,-117.591141,06059,932-145-12,060590320513005,060590320513005,"CONDOMINIUM",205673,2023,.0000000,,136500,1989,0,2,2.00,0,,0,0,999,1,N,0,N,0,,0,,N,0,,,N,N
1652,2055881891,10 Dorado,,Rancho Santa Margarita,CA,92688,1640,33.646210,-117.590675,06059,932-145-19,060590320513005,060590320513005,"CONDOMINIUM",451533,2023,.0000000,,393000,1989,0,2,2.00,0,,0,0,999,1,N,0,N,0,,0,,N,0,,,N,N
1653,2370384556,7 Dorado,,Rancho Santa Margarita,CA,92688,1641,33.645794,-117.591255,06059,932-145-30,060590320513002,060590320513002,"CONDOMINIUM",373770,2023,.0000000,,268500,1989,0,2,2.00,0,,0,0,999,1,N,0,N,0,,0,,N,0,,,N,N
1654,2322559075,4 Carmesi,,Rancho Santa Margarita,CA,92688,1654,33.645493,-117.592064,06059,932-145-59,060590320513002,060590320513002,"CONDOMINIUM",462219,2023,.0000000,,345000,1989,0,2,2.00,0,,0,0,999,1,N,0,N,0,,0,,N,0,,,N,N
1655,8876388848,11 Carmesi,,Rancho Santa Margarita,CA,92688,1655,33.645226,-117.592163,06059,932-145-74,060590320513005,060590320513005,"CONDOMINIUM",489340,2023,.0000000,,380000,1989,0,2,2.00,0,,0,0,999,1,N,0,N,0,,0,,N,0,,,N,N
1656,4465529852,62 Castano,,Rancho Santa Margarita,CA,92688,1666,33.645424,-117.592758,06059,932-145-78,060590320513002,060590320513002,"CONDOMINIUM",239407,2023,.0000000,,138500,1989,0,2,2.00,0,,0,0,999,1,N,0,N,0,,0,,N,0,,,N,N
1657,2957113352,93 Castano,,Rancho Santa Margarita,CA,92688,1669,33.644905,-117.592728,06059,932-145-89,060590320513005,060590320513005,"CONDOMINIUM",254866,2023,.0000000,,179500,1989,0,2,2.00,0,,0,0,999,1,N,0,N,0,,0,,N,0,,,N,N
1658,2832161864,43 Rosa,# 122,Rancho Santa Margarita,CA,92688,1403,33.649963,-117.580688,06059,932-282-82,060590320502011,060590320502011,"CONDOMINIUM",133291,2023,.0000000,,80000,1986,0,2,1.00,0,,0,0,30,1,N,0,N,0,,0,,N,0,,,N,N
1659,8168174393,35 Rosa,# 126,Rancho Santa Margarita,CA,92688,1402,33.649902,-117.580559,06059,932-282-86,060590320502011,060590320502011,"CONDOMINIUM",145567,2023,.0000000,,101000,1986,0,1,1.00,0,,0,0,30,1,N,0,N,0,,0,,N,0,,,N,N
1660,2207305043,25 Rosa,# 130,Rancho Santa Margarita,CA,92688,1402,33.649742,-117.580696,06059,932-282-90,060590320502011,060590320502011,"CONDOMINIUM",132589,2023,.0000000,,88000,1986,0,2,1.00,0,,0,0,30,1,N,0,N,0,,0,,N,0,,,N,N
1661,5193790327,38 Rosa,# 1,Rancho Santa Margarita,CA,92688,1403,33.649887,-117.580078,06059,932-283-03,060590320502015,060590320502015,"CONDOMINIUM",170241,2023,.0000000,,120000,1986,0,1,1.00,0,,0,0,30,1,N,0,N,0,,0,,N,0,,,N,N
1662,1307825618,30 Rosa,# 5,Rancho Santa Margarita,CA,92688,1402,33.649793,-117.580109,06059,932-283-07,060590320502015,060590320502015,"CONDOMINIUM",92347,2023,.0000000,,59500,1986,0,2,1.00,0,,0,0,30,1,N,0,N,0,,0,,N,0,,,N,N
1663,2341966671,34 Flor De Sol,# 23,Rancho Santa Margarita,CA,92688,1408,33.650051,-117.579277,06059,932-283-25,060590320502011,060590320502011,"CONDOMINIUM",111553,2023,.0000000,,60500,1986,0,1,1.00,0,,0,0,30,1,N,0,N,0,,0,,N,0,,,N,N
1664,4051841512,38 Flor De Sol,# 25,Rancho Santa Margarita,CA,92688,1408,33.649944,-117.579369,06059,932-283-27,060590320502011,060590320502011,"CONDOMINIUM",130931,2023,.0000000,,71000,1986,0,2,1.00,0,,0,0,30,1,N,0,N,0,,0,,N,0,,,N,N
1665,9677472087,50 Flor De Sol,# 33,Rancho Santa Margarita,CA,92688,1408,33.650089,-117.579414,06059,932-283-35,060590320502011,060590320502011,"CONDOMINIUM",116631,2023,.0000000,,70000,1986,0,1,1.00,0,,0,0,30,1,N,0,N,0,,0,,N,0,,,N,N
1666,9224787631,42 Flor De Sol,# 36,Rancho Santa Margarita,CA,92688,1408,33.650105,-117.579849,06059,932-283-38,060590320502011,060590320502011,"CONDOMINIUM",213778,2023,.0000000,,121000,1986,0,2,2.00,0,,0,0,30,1,N,0,N,0,,0,,N,0,,,N,N
1667,3080622538,45 Flor De Sol,# 146,Rancho Santa Margarita,CA,92688,1408,33.649914,-117.579567,06059,932-283-45,060590320502011,060590320502011,"CONDOMINIUM",314990,2023,.0000000,,230500,1986,0,2,2.00,0,,0,0,30,1,N,0,N,0,,0,,N,0,,,N,N
1668,6466618974,55 Flor De Sol,# 149,Rancho Santa Margarita,CA,92688,1409,33.649452,-117.579826,06059,932-283-48,060590320502015,060590320502015,"CONDOMINIUM",117446,2023,.0000000,,72000,1986,0,1,1.00,0,,0,0,30,1,N,0,N,0,,0,,N,0,,,N,N
1669,9993111008,78 Flor De Sol,# 55,Rancho Santa Margarita,CA,92688,1409,33.649391,-117.579796,06059,932-283-65,060590320502015,060590320502015,"CONDOMINIUM",193514,2023,.0000000,,131000,1986,0,2,2.00,0,,0,0,30,1,N,0,N,0,,0,,N,0,,,N,N
1670,3749426253,102 Flor De Sol,# 57,Rancho Santa Margarita,CA,92688,1411,33.649269,-117.579788,06059,932-283-67,060590320502015,060590320502015,"CONDOMINIUM",302615,2023,.0000000,,235000,1986,0,1,1.00,0,,0,0,30,1,N,0,N,0,,0,,N,0,,,N,N
1671,8724457521,92 Flor De Sol,# 61,Rancho Santa Margarita,CA,92688,1411,33.649185,-117.579926,06059,932-283-71,060590320502015,060590320502015,"CONDOMINIUM",389109,2023,.0000000,,353000,1986,0,2,2.00,0,,0,0,30,1,N,0,N,0,,0,,N,0,,,N,N
