RecordId,MAK,PropertyAddress,Suite,ZipCodePlus4,Latitude,Longitude,APN,CensusKey,CountyLandUseDescription,TotalAssessedValue,LotSizeOrArea,SalesPriceFromAssessment,YearBuilt,NumberOfBedrooms,NumberOfBaths,NumberOfPartialBaths,GarageTypeParking,GarageParkingNumberOfCars,PoolType
1765,3732699103,30 Silktassel,# 155,1113,33.651371,-117.58757,933-751-81,60590320513000,CONDOMINIUM,255578,0.0,180000,1987,2,2.0,0,Type Not Specified,1,No Pool
1766,1367347075,17 Buckthorn,# 168,1142,33.651096,-117.587372,933-751-94,60590320513000,CONDOMINIUM,167246,0.0,111000,1987,1,2.0,0,Type Not Specified,1,No Pool
1767,5375365895,80 Morning Glory,,1526,33.645632,-117.600221,933-752-72,60590320503018,CONDOMINIUM,248601,0.0,165000,1989,2,1.0,1,Type Not Specified,2,No Pool
1768,2282337050,82 Morning Glory,,1526,33.645632,-117.600221,933-752-73,60590320503018,CONDOMINIUM,561363,0.0,419000,1989,2,2.0,0,Type Not Specified,2,No Pool
1769,7522967707,8 Morning Glory,,1521,33.645504,-117.598717,933-752-90,60590320503018,CONDOMINIUM,406484,2221.0,292000,1989,2,2.0,0,Type Not Specified,2,No Pool
1770,2001347525,11 Morning Glory,,1521,33.645632,-117.600221,933-752-95,60590320503018,CONDOMINIUM,609682,2221.0,500000,1989,3,2.0,1,Type Not Specified,2,No Pool
1771,5204892148,154 Morning Glory,,1534,33.645721,-117.599884,933-753-03,60590320503018,CONDOMINIUM,557654,0.0,470000,1989,2,1.0,1,Type Not Specified,2,No Pool
1772,2275179467,128 Morning Glory,,1529,33.645538,-117.600853,933-753-14,60590320503020,CONDOMINIUM,248174,2221.0,168000,1989,2,2.0,0,Type Not Specified,2,No Pool
1773,2513565565,100 Morning Glory,,1527,33.645023,-117.600807,933-753-29,60590320503020,CONDOMINIUM,324930,2221.0,195000,1989,3,2.0,1,Type Not Specified,2,No Pool
1774,5820300075,92 Morning Glory,,1526,33.64571,-117.600494,933-753-34,60590320503020,CONDOMINIUM,270066,0.0,159000,1989,2,1.0,1,Type Not Specified,2,No Pool
1775,2548441369,1 Primrose,,1533,33.645309,-117.600372,933-753-41,60590320503020,CONDOMINIUM,331493,0.0,220000,1989,3,2.0,1,Type Not Specified,2,No Pool
1776,8162588515,8 Primrose,,1532,33.645727,-117.599586,933-753-46,60590320503018,CONDOMINIUM,245035,0.0,144500,1989,2,2.0,0,Type Not Specified,2,No Pool
1777,3434993901,10 Primrose,,1532,33.645727,-117.599586,933-753-47,60590320503018,CONDOMINIUM,403250,0.0,284000,1989,3,2.0,1,Type Not Specified,2,No Pool
1778,8094551373,304 Pasto Rico,,2900,33.621245,-117.613858,935-432-25,60590320533003,CONDOMINIUM,235055,2713.0,156000,1989,2,2.0,1,Type Not Specified,1,No Pool
1779,3994158618,314 Pasto Rico,,2901,33.621181,-117.614647,935-432-28,60590320533003,CONDOMINIUM,251087,2713.0,152500,1989,2,2.0,0,Type Not Specified,1,No Pool
1780,1893863624,280 Pasto Rico,,2903,33.621582,-117.614006,935-432-43,60590320533002,CONDOMINIUM,231666,2713.0,143500,1989,3,3.0,0,Type Not Specified,1,No Pool
1781,1442309998,264 Pasto Rico,,2902,33.621693,-117.61425,935-432-51,60590320533002,CONDOMINIUM,236871,2713.0,145000,1989,3,3.0,0,Type Not Specified,1,No Pool
1782,2783829473,262 Pasto Rico,,2902,33.621674,-117.614075,935-432-54,60590320533002,CONDOMINIUM,452280,2713.0,325000,1989,3,3.0,0,Type Not Specified,1,No Pool
1783,1034020062,223 Pasto Rico,,2924,33.621898,-117.613429,935-432-73,60590320533002,CONDOMINIUM,509111,2701.0,380000,1989,2,2.0,1,Type Not Specified,1,No Pool
1784,1946034273,210 Pasto Rico,,2921,33.62199,-117.613968,935-432-84,60590320533002,CONDOMINIUM,155750,2701.0,99500,1989,2,2.0,0,Type Not Specified,1,No Pool
1785,5477930563,212 Pasto Rico,,2925,33.621765,-117.613892,935-432-87,60590320533002,CONDOMINIUM,213282,2701.0,128000,1989,2,2.0,1,Type Not Specified,1,No Pool
1786,9054874186,216 Pasto Rico,,2925,33.622227,-117.613434,935-432-89,60590320533001,CONDOMINIUM,532961,2701.0,390000,1989,2,2.0,1,Type Not Specified,1,No Pool
1787,5408452474,206 Pasto Rico,,2921,33.621998,-117.613922,935-432-94,60590320533002,CONDOMINIUM,569098,2701.0,515000,1989,3,3.0,0,Type Not Specified,1,No Pool
1788,2857091236,196 Pasto Rico,,2921,33.621785,-117.613569,935-432-98,60590320533002,CONDOMINIUM,316450,2701.0,218500,1989,2,2.0,1,Type Not Specified,1,No Pool
1789,6661726664,187 Pasto Rico,,2933,33.622456,-117.613434,935-433-03,60590320533001,CONDOMINIUM,204919,2566.0,136000,1990,2,2.0,1,Type Not Specified,1,No Pool
1790,3749979001,183 Pasto Rico,,2933,33.622688,-117.613327,935-433-05,60590320533001,CONDOMINIUM,208984,2566.0,139000,1990,2,2.0,1,Type Not Specified,1,No Pool
1791,3111948038,181 Pasto Rico,,2933,33.622723,-117.613342,935-433-06,60590320533001,CONDOMINIUM,195860,2566.0,120000,1990,2,2.0,1,Type Not Specified,1,No Pool
1792,1149562383,151 Pasto Rico,,2932,33.622948,-117.614044,935-433-20,60590320533001,CONDOMINIUM,527978,2566.0,410000,1990,2,2.0,1,Type Not Specified,1,No Pool
1793,7156305163,135 Pasto Rico,,2911,33.622963,-117.614014,935-433-28,60590320533001,CONDOMINIUM,180937,2566.0,118000,1990,2,2.0,1,Type Not Specified,1,No Pool
1794,7185686790,143 Pasto Rico,,2911,33.623085,-117.613953,935-433-31,60590320533001,CONDOMINIUM,299895,2566.0,173000,1990,3,3.0,0,Type Not Specified,1,No Pool
1795,3666172246,127 Pasto Rico,,2911,33.622696,-117.613976,935-433-34,60590320533001,CONDOMINIUM,272811,2566.0,20000,1990,3,3.0,0,Type Not Specified,1,No Pool
1796,6349289558,108 Pasto Rico,,2996,33.621994,-117.614322,935-433-41,60590320533002,CONDOMINIUM,466239,2674.0,348000,1989,2,2.0,0,Type Not Specified,1,No Pool
1797,5763436217,104 Pasto Rico,,2996,33.621994,-117.614322,935-433-45,60590320533002,CONDOMINIUM,527491,2674.0,386000,1989,2,2.0,1,Type Not Specified,1,No Pool
1798,6106334680,82 Pasto Rico,,2994,33.621994,-117.614322,935-433-48,60590320533002,CONDOMINIUM,156533,2674.0,100000,1989,2,2.0,0,Type Not Specified,1,No Pool
1799,6699057638,86 Pasto Rico,,2995,33.621994,-117.614322,935-433-52,60590320533002,CONDOMINIUM,545103,2674.0,415000,1989,2,2.0,1,Type Not Specified,1,No Pool
1800,2844238326,90 Pasto Rico,,2995,33.621994,-117.614322,935-433-54,60590320533002,CONDOMINIUM,287557,2674.0,169500,1989,2,2.0,1,Type Not Specified,1,No Pool
1801,4653339932,94 Pasto Rico,,2995,33.621994,-117.614322,935-433-55,60590320533002,CONDOMINIUM,338898,2674.0,235000,1989,3,3.0,0,Type Not Specified,1,No Pool
1802,1553927070,97 Pasto Rico,,2995,33.622646,-117.614326,935-433-58,60590320533001,CONDOMINIUM,347589,2674.0,240000,1989,3,3.0,0,Type Not Specified,1,No Pool
1803,5765577536,103 Pasto Rico,,2996,33.622707,-117.61425,935-433-60,60590320533001,CONDOMINIUM,263112,2674.0,155000,1989,2,2.0,1,Type Not Specified,1,No Pool
1804,6997588026,85 Pasto Rico,,2995,33.622548,-117.614501,935-433-67,60590320533001,CONDOMINIUM,248277,2674.0,149000,1989,2,2.0,1,Type Not Specified,1,No Pool
1805,7832590029,89 Pasto Rico,,2995,33.622272,-117.615112,935-433-69,60590320533001,CONDOMINIUM,354278,2674.0,254500,1989,2,2.0,1,Type Not Specified,1,No Pool
1806,9054152577,77 Pasto Rico,,2994,33.622677,-117.614616,935-433-73,60590320533001,CONDOMINIUM,237806,2674.0,164500,1989,2,2.0,0,Type Not Specified,1,No Pool
1807,8107290705,53 Pasto Rico,,4918,33.621403,-117.61525,935-433-83,60590320533002,CONDOMINIUM,254005,2618.0,152500,1989,2,2.0,1,Type Not Specified,1,No Pool
1808,3743721468,37 Pasto Rico,,4918,33.62122,-117.615891,935-433-91,60590320533003,CONDOMINIUM,450964,2618.0,330000,1989,2,2.0,1,Type Not Specified,1,No Pool
1809,7639310876,29 Pasto Rico,,2992,33.621613,-117.615372,935-433-96,60590320533002,CONDOMINIUM,470260,5400.0,408000,1989,2,2.0,0,Type Not Specified,1,No Pool
1810,9820511149,3 Pasto Rico,,2993,33.621513,-117.616058,935-434-05,60590320533003,CONDOMINIUM,375667,2618.0,275000,1989,2,2.0,0,Type Not Specified,1,No Pool
1811,6309571328,15 Pasto Rico,,2993,33.621167,-117.61546,935-434-06,60590320533003,CONDOMINIUM,569098,2618.0,529500,1989,3,3.0,0,Type Not Specified,1,No Pool
1812,4667434878,11 Pasto Rico,,2993,33.621365,-117.616081,935-434-07,60590320533003,CONDOMINIUM,258255,2618.0,155000,1989,2,2.0,1,Type Not Specified,1,No Pool
1813,3892799285,9 Pasto Rico,,2993,33.621593,-117.615982,935-434-08,60590320533003,CONDOMINIUM,234262,2618.0,275000,1989,2,2.0,1,Type Not Specified,1,No Pool
1814,4344808752,18 Pasto Rico,,2992,33.621902,-117.615646,935-434-12,60590320533003,CONDOMINIUM,386735,2618.0,283000,1989,2,2.0,0,Type Not Specified,1,No Pool
1815,3686966773,2 Galleria,,2013,33.636626,-117.61219,935-434-25,60590320531014,CONDOMINIUM,434660,1281.0,341500,1990,2,2.0,0,Type Not Specified,1,No Pool
1816,9668493473,10 Galleria,,2013,33.636626,-117.61219,935-434-26,60590320531014,CONDOMINIUM,177238,1281.0,108500,1990,2,2.0,0,Type Not Specified,1,No Pool
1817,2213987249,86 Timbre,,2023,33.636626,-117.61219,935-434-40,60590320531014,CONDOMINIUM,267969,1281.0,192500,1990,1,1.0,0,Type Not Specified,1,No Pool
1818,1189840860,3 Ingreso,,2025,33.636626,-117.61219,935-434-43,60590320531014,CONDOMINIUM,186128,1281.0,126000,1990,2,2.0,0,Type Not Specified,1,No Pool
1819,7300547088,7 Ingreso,,2025,33.636626,-117.61219,935-434-46,60590320531014,CONDOMINIUM,91000,1281.0,57000,1990,1,1.0,0,Type Not Specified,1,No Pool
1820,9662066014,7 Galleria,,2022,33.636301,-117.61277,935-434-52,60590320531010,CONDOMINIUM,100083,1118.0,62000,1990,1,1.0,0,Type Not Specified,1,No Pool
1821,6925800666,68 Abrigo,,2028,33.636032,-117.611855,935-434-72,60590320531005,CONDOMINIUM,187222,1250.0,108000,1990,1,1.0,0,Type Not Specified,1,No Pool
1822,6574712743,76 Abrigo,,2029,33.636246,-117.610695,935-434-85,60590320531005,CONDOMINIUM,442545,1222.0,380000,1990,2,2.0,0,Type Not Specified,1,No Pool
1823,8701940988,80 Abrigo,,2029,33.636223,-117.610901,935-434-88,60590320531005,CONDOMINIUM,143284,1222.0,97000,1990,1,1.0,0,Type Not Specified,1,No Pool
1824,1082194559,92 Abrigo,,2030,33.636253,-117.611115,935-434-90,60590320531005,CONDOMINIUM,209997,1222.0,145000,1990,2,2.0,0,Type Not Specified,1,No Pool
1825,5736383272,88 Abrigo,,2030,33.636252,-117.612638,935-434-93,60590320531010,CONDOMINIUM,211981,1222.0,143500,1990,2,2.0,0,Type Not Specified,1,No Pool
1826,6825280011,94 Abrigo,,2030,33.636282,-117.612465,935-434-94,60590320531014,CONDOMINIUM,207100,1222.0,143000,1990,2,2.0,0,Type Not Specified,1,No Pool
1827,2983038037,14 Acalla,,2004,33.636348,-117.611243,935-435-00,60590320531005,CONDOMINIUM,269777,1367.0,190000,1990,2,2.0,0,Type Not Specified,1,No Pool
1828,1578636658,20 Acalla,,2004,33.636626,-117.61219,935-435-03,60590320531014,CONDOMINIUM,182258,1367.0,107500,1990,1,1.0,0,Type Not Specified,1,No Pool
1829,8508461494,143 Timbre,,2038,33.636978,-117.611359,935-435-16,60590320531005,CONDOMINIUM,86868,1367.0,56000,1990,1,1.0,0,Type Not Specified,1,No Pool
1830,8538057369,127 Timbre,,2038,33.636978,-117.61087,935-435-19,60590320531005,CONDOMINIUM,210880,1367.0,124500,1990,2,2.0,0,Type Not Specified,1,No Pool
1831,2931362582,133 Timbre,,2038,33.637028,-117.61087,935-435-20,60590320531005,CONDOMINIUM,453135,1367.0,390000,1990,2,2.0,0,Type Not Specified,1,No Pool
1832,1625607167,111 Timbre,,2037,33.636856,-117.612122,935-435-38,60590320531005,CONDOMINIUM,130674,1367.0,80000,1990,1,1.0,0,Type Not Specified,1,No Pool
1833,8643686731,101 Timbre,,2036,33.636848,-117.611877,935-435-42,60590320531005,CONDOMINIUM,334091,1367.0,240000,1990,2,2.0,0,Type Not Specified,1,No Pool
1834,6371233019,89 Timbre,,2036,33.636978,-117.611992,935-435-47,60590320531005,CONDOMINIUM,161753,1367.0,110000,1990,1,1.0,0,Type Not Specified,1,No Pool
1835,5323415855,73 Timbre,,2035,33.63686,-117.612144,935-435-49,60590320531005,CONDOMINIUM,188345,1367.0,125000,1990,2,2.0,0,Type Not Specified,1,No Pool
1836,4117475775,79 Timbre,,2035,33.636929,-117.6119,935-435-54,60590320531005,CONDOMINIUM,140330,1367.0,95000,1990,1,1.0,0,Type Not Specified,1,No Pool
1837,4770938164,55 Timbre,,2035,33.636578,-117.613586,935-435-59,60590320531005,CONDOMINIUM,186834,1546.0,124000,1990,2,2.0,0,Type Not Specified,1,No Pool
1838,3764929084,57 Timbre,,2035,33.636841,-117.613205,935-435-63,60590320531005,CONDOMINIUM,95166,1546.0,61000,1990,1,1.0,0,Type Not Specified,1,No Pool
1839,6804723412,67 Timbre,,2035,33.636803,-117.613205,935-435-64,60590320531005,CONDOMINIUM,102524,1546.0,66000,1990,1,1.0,0,Type Not Specified,1,No Pool
1840,6340769348,21 Timbre,,2005,33.636799,-117.613464,935-435-71,60590320531005,CONDOMINIUM,234777,1546.0,141000,1990,2,2.0,0,Type Not Specified,1,No Pool
1841,7145084448,23 Timbre,,2005,33.636826,-117.613228,935-435-75,60590320531005,CONDOMINIUM,453135,1546.0,418500,1990,2,2.0,0,Type Not Specified,1,No Pool
1842,4722414317,39 Timbre,,2005,33.636791,-117.612656,935-435-78,60590320531005,CONDOMINIUM,243024,1546.0,143000,1990,2,2.0,0,Type Not Specified,1,No Pool
1843,1343929042,9 Timbre,,2024,33.636162,-117.613686,935-435-86,60590320531005,CONDOMINIUM,206069,1464.0,139500,1990,2,2.0,0,Type Not Specified,1,No Pool
1844,7311857203,13 Timbre,,2040,33.636127,-117.613686,935-435-87,60590320531005,CONDOMINIUM,131208,1464.0,86000,1990,2,2.0,0,Type Not Specified,1,No Pool
1845,5263741383,4 Timbre,,2024,33.636169,-117.613083,935-435-95,60590320531010,CONDOMINIUM,453135,1154.0,389000,1990,2,2.0,0,Type Not Specified,1,No Pool
1846,4052408456,14 Timbre,,2040,33.636263,-117.613034,935-435-97,60590320531010,CONDOMINIUM,209271,1154.0,144500,1990,2,2.0,0,Type Not Specified,1,No Pool
1847,5264397668,24 Abrigo,,2043,33.635845,-117.613152,935-436-03,60590320531005,CONDOMINIUM,214197,1274.0,145000,1990,2,2.0,0,Type Not Specified,1,No Pool
1848,9967592399,39 Via Cordoba,,2307,33.640007,-117.588814,935-436-24,60590320542001,CONDOMINIUM,155193,0.0,103000,1994,1,1.0,0,Type Not Specified,1,No Pool
1849,4438797224,42 Via Cordoba,,2338,33.640221,-117.588303,935-436-49,60590320542001,CONDOMINIUM,426564,0.0,390000,1994,1,1.0,0,Type Not Specified,1,No Pool
1850,7916279167,30 Via Cordoba,,2341,33.640533,-117.588936,935-436-55,60590320542001,CONDOMINIUM,450964,0.0,330000,1994,2,2.0,0,Type Not Specified,2,No Pool
1851,1828305938,22 Via Cordoba,,2341,33.640617,-117.588715,935-436-59,60590320542001,CONDOMINIUM,435930,0.0,319000,1994,2,2.0,0,Type Not Specified,1,No Pool
1852,2623485322,18 Via Cordoba,,2341,33.640526,-117.588684,935-436-61,60590320542001,CONDOMINIUM,292495,0.0,206000,1994,1,1.0,0,Type Not Specified,1,No Pool
1853,8356870947,17 Via Pamplona,,2337,33.64082,-117.589333,935-436-77,60590320542001,CONDOMINIUM,426564,0.0,370000,1994,1,1.0,0,Type Not Specified,1,No Pool
1854,2118189272,19 Via Pamplona,,2337,33.640793,-117.589371,935-436-78,60590320542001,CONDOMINIUM,311678,0.0,224000,1994,1,1.0,0,Type Not Specified,1,No Pool
1855,6187299191,21 Via Pamplona,,2337,33.640774,-117.589394,935-436-79,60590320542001,CONDOMINIUM,195672,0.0,127500,1994,2,2.0,0,Type Not Specified,1,No Pool
1856,4881208674,61 Via Pamplona,,2340,33.640427,-117.5895,935-437-15,60590320542001,CONDOMINIUM,345738,0.0,253000,1995,1,1.0,0,Type Not Specified,1,No Pool
1857,9773159725,86 Via Barcelona,,2343,33.640771,-117.589313,935-437-27,60590320542001,CONDOMINIUM,514998,0.0,459000,1999,2,2.0,1,Type Not Specified,2,No Pool
1858,1266613086,104 Via Barcelona,,2345,33.639499,-117.589096,935-437-30,60590320542001,CONDOMINIUM,333953,0.0,240000,1999,2,2.0,0,Type Not Specified,1,No Pool
1859,6886859832,75 Via Pamplona,,2340,33.640846,-117.589348,935-437-52,60590320542001,CONDOMINIUM,519293,0.0,380000,1999,3,2.0,1,Type Not Specified,2,No Pool
1860,2195078308,73 Via Pamplona,,2340,33.640497,-117.589606,935-437-53,60590320542001,CONDOMINIUM,601351,0.0,499000,1999,3,2.0,1,Type Not Specified,2,No Pool
1861,2432607685,55 Via Barcelona,,2344,33.63992,-117.58893,935-437-73,60590320542001,CONDOMINIUM,502513,0.0,450000,1999,2,2.0,0,Type Not Specified,1,No Pool
1862,4141127204,120 Encantado Cyn,,4973,33.617977,-117.615128,935-451-27,60590320533015,CONDOMINIUM,406377,5017.0,230000,1990,3,2.0,1,Type Not Specified,2,No Pool
1863,6765201035,124 Encantado Cyn,,4973,33.617542,-117.615089,935-451-29,60590320533015,CONDOMINIUM,647336,3239.0,592000,1990,3,2.0,1,Type Not Specified,2,No Pool
1864,5654670292,130 Encantado Cyn,,4973,33.617462,-117.614914,935-451-32,60590320533015,CONDOMINIUM,332382,3239.0,225000,1990,3,2.0,1,Type Not Specified,2,No Pool
1865,1084393553,9 Encantado Cyn,,2904,33.618374,-117.61544,935-451-44,60590320533016,CONDOMINIUM,342794,3842.0,227500,1990,3,2.0,1,Type Not Specified,2,No Pool
1866,2383798740,27 Encantado Cyn,,2904,33.618359,-117.615463,935-451-54,60590320533016,CONDOMINIUM,198801,3842.0,127000,1990,2,2.0,0,Type Not Specified,1,No Pool
1867,3272153544,35 Encantado Cyn,,2905,33.618263,-117.616173,935-451-57,60590320533016,CONDOMINIUM,308472,3389.0,226000,1990,2,2.0,1,Type Not Specified,2,No Pool
1868,7185918865,37 Encantado Cyn,,2905,33.618187,-117.61618,935-451-58,60590320533016,CONDOMINIUM,647336,3389.0,610000,1990,3,2.0,1,Type Not Specified,2,No Pool
1869,9007498358,57 Encantado Cyn,,2906,33.617451,-117.616112,935-451-67,60590320533016,CONDOMINIUM,485464,6434.0,342000,1990,3,2.0,1,Type Not Specified,2,No Pool
1870,2172487600,75 Encantado Cyn,,4913,33.617047,-117.615794,935-451-76,60590320533016,CONDOMINIUM,678702,3231.0,570000,1989,3,2.0,1,Type Not Specified,2,No Pool
1871,3317205701,81 Encantado Cyn,,4913,33.617047,-117.615794,935-451-79,60590320533016,CONDOMINIUM,294659,3231.0,192000,1989,3,2.0,1,Type Not Specified,2,No Pool
1872,3329633864,83 Encantado Cyn,,4913,33.617047,-117.615794,935-451-80,60590320533016,CONDOMINIUM,452421,3231.0,325000,1989,2,2.0,1,Type Not Specified,2,No Pool
1873,7595143940,171 Encantado Cyn,,2930,33.616676,-117.615578,935-451-96,60590320533016,CONDOMINIUM,417617,4090.0,300000,1990,3,2.0,1,Type Not Specified,2,No Pool
1874,3216408628,179 Encantado Cyn,,2930,33.616714,-117.615608,935-452-01,60590320533016,CONDOMINIUM,292140,4090.0,172000,1990,2,2.0,0,Type Not Specified,1,No Pool
1875,2227431372,191 Encantado Cyn,,4969,33.616325,-117.616577,935-452-05,60590320533016,CONDOMINIUM,339478,4071.0,234500,1990,2,2.0,0,Type Not Specified,1,No Pool
1876,5550293668,219 Encantado Cyn,,2997,33.61795,-117.615601,935-452-20,60590320533016,CONDOMINIUM,383800,4980.0,265000,1989,2,2.0,1,Type Not Specified,2,No Pool
1877,9598998326,247 Encantado Cyn,,2997,33.617912,-117.615662,935-452-34,60590320533016,CONDOMINIUM,634741,3118.0,554000,1989,3,2.0,1,Type Not Specified,2,No Pool
1878,8041074647,21 Via Ermitas,,2968,33.620789,-117.614075,935-452-45,60590320533003,CONDOMINIUM,170840,2646.0,107000,1990,2,2.0,0,Type Not Specified,1,No Pool
1879,8132597406,15 Via Ermitas,,2968,33.620903,-117.614105,935-452-50,60590320533003,CONDOMINIUM,355036,2646.0,265000,1990,1,1.0,0,Type Not Specified,1,No Pool
1880,4741575260,11 Via Ermitas,,2968,33.620857,-117.614258,935-452-52,60590320533003,CONDOMINIUM,512917,2646.0,460000,1990,2,2.0,0,Type Not Specified,1,No Pool
1881,5563809228,4 Via Solaz,,2963,33.619823,-117.613022,935-452-57,60590320533010,CONDOMINIUM,438101,2646.0,327000,1990,2,1.0,0,Type Not Specified,1,No Pool
1882,3542232213,2 Via Solaz,,2963,33.619678,-117.612946,935-452-58,60590320533010,CONDOMINIUM,340355,2646.0,244500,1990,2,1.0,0,Type Not Specified,1,No Pool
1883,5095689882,26 Via Solaz,,2963,33.620461,-117.614624,935-452-69,60590320533003,CONDOMINIUM,364140,2646.0,325000,1990,1,1.0,0,Type Not Specified,2,No Pool
1884,2781555976,2 Via Ermitas,,2968,33.620502,-117.614349,935-452-86,60590320533005,CONDOMINIUM,164773,2646.0,103500,1996,2,1.0,0,Type Not Specified,2,No Pool
1885,6200580252,2 Via Descanso,,2972,33.620609,-117.613808,935-452-89,60590320533011,CONDOMINIUM,226207,2646.0,130500,1990,2,1.0,0,Type Not Specified,1,No Pool
1886,9228139673,69 Via Ermitas,,2971,33.620968,-117.613495,935-453-01,60590320533006,CONDOMINIUM,506674,2219.0,445000,1990,2,2.0,0,Type Not Specified,2,No Pool
1887,5754035154,62 Via Solaz,,2965,33.620064,-117.614479,935-453-24,60590320533003,CONDOMINIUM,459162,2219.0,336000,1990,2,2.0,0,Type Not Specified,1,No Pool
1888,8867937348,66 Via Solaz,,2965,33.620022,-117.614464,935-453-26,60590320533003,CONDOMINIUM,276168,2219.0,194500,1990,2,2.0,0,Type Not Specified,1,No Pool
1889,4499498686,3 Via Respiro,,2966,33.620708,-117.61364,935-453-30,60590320533012,CONDOMINIUM,323650,2219.0,232500,1990,2,1.0,0,Type Not Specified,1,No Pool
1890,3264894723,2 Via Refresco,,2967,33.620785,-117.613304,935-453-32,60590320533013,CONDOMINIUM,292188,2219.0,210000,1990,2,1.0,0,Type Not Specified,1,No Pool
1891,7580042934,60 Via Ermitas,,2970,33.620644,-117.613449,935-453-33,60590320533012,CONDOMINIUM,254156,2219.0,179000,1990,2,1.0,0,Type Not Specified,1,No Pool
1892,3765904255,50 Via Contento,,2979,33.620804,-117.612572,935-453-38,60590320533006,CONDOMINIUM,501472,2333.0,430000,1990,2,2.0,0,Type Not Specified,1,No Pool
1893,4439665931,26 Via Contento,,2978,33.620453,-117.612068,935-453-50,60590320533006,CONDOMINIUM,489340,2333.0,380000,1990,2,2.0,0,Type Not Specified,1,No Pool
1894,7016334536,28 Via Contento,,2978,33.620129,-117.612175,935-453-51,60590320533006,CONDOMINIUM,440779,2333.0,329000,1990,2,2.0,0,Type Not Specified,1,No Pool
1895,3780716980,6 Via Contento,,2978,33.619793,-117.612488,935-453-60,60590320533006,CONDOMINIUM,453614,2333.0,390000,1990,2,2.0,0,Type Not Specified,1,No Pool
1896,2240231419,86 Via Contento,,2986,33.619839,-117.613838,935-453-85,60590320533010,CONDOMINIUM,181322,1632.0,111000,1990,2,2.0,0,Type Not Specified,1,No Pool
1897,4648688096,78 Via Contento,,2986,33.619862,-117.61396,935-453-89,60590320533010,CONDOMINIUM,227035,1632.0,160500,1990,1,1.0,0,Type Not Specified,1,No Pool
1898,6260734514,28 Via Jolitas,,2974,33.619766,-117.613586,935-454-07,60590320533010,CONDOMINIUM,164356,1632.0,105000,1990,2,2.0,0,Type Not Specified,1,No Pool
1899,7435363438,83 Via Contento,,2989,33.619862,-117.613457,935-454-21,60590320533010,CONDOMINIUM,257789,1632.0,178000,1990,2,2.0,0,Type Not Specified,1,No Pool
